type,name,title,slug,url,contributor,code,stamp,board_type,board_circled_letters,board_extra_label,board_calendar_short,board_calendar,board_year,board_month,rom_kind,rom_label,rom_manufacturer,rom_manufacturer_name,rom_calendar_short,rom_calendar,rom_year,rom_month,rom_week,mapper_kind,mapper_label,mapper_manufacturer,mapper_manufacturer_name,mapper_calendar_short,mapper_calendar,mapper_year,mapper_month,mapper_week,ram_kind,ram_label,ram_manufacturer,ram_manufacturer_name,ram_calendar_short,ram_calendar,ram_year,ram_month,ram_week,ram_protector_kind,ram_protector_label,ram_protector_manufacturer,ram_protector_manufacturer_name,ram_protector_calendar_short,ram_protector_calendar,ram_protector_year,ram_protector_month,ram_protector_week,crystal_kind,crystal_label,crystal_manufacturer,crystal_manufacturer_name,crystal_calendar_short,crystal_calendar,crystal_year,crystal_month,crystal_week,rom2_kind,rom2_label,rom2_manufacturer,rom2_manufacturer_name,rom2_calendar_short,rom2_calendar,rom2_year,rom2_month,rom2_week,flash_kind,flash_label,flash_manufacturer,flash_manufacturer_name,flash_calendar_short,flash_calendar,flash_year,flash_month,flash_week,line_decoder_kind,line_decoder_label,line_decoder_manufacturer,line_decoder_manufacturer_name,line_decoder_calendar_short,line_decoder_calendar,line_decoder_year,line_decoder_month,line_decoder_week,eeprom_kind,eeprom_label,eeprom_manufacturer,eeprom_manufacturer_name,eeprom_calendar_short,eeprom_calendar,eeprom_year,eeprom_month,eeprom_week,accelerometer_kind,accelerometer_label,accelerometer_manufacturer,accelerometer_manufacturer_name,accelerometer_calendar_short,accelerometer_calendar,accelerometer_year,accelerometer_month,accelerometer_week,u4_kind,u4_label,u4_manufacturer,u4_manufacturer_name,u4_calendar_short,u4_calendar,u4_year,u4_month,u4_week,u5_kind,u5_label,u5_manufacturer,u5_manufacturer_name,u5_calendar_short,u5_calendar,u5_year,u5_month,u5_week,crystal
DMG-AYWJ-0,Bokujou Monogatari GB (Japan) (SGB Enhanced),Entry #4,hdr-4,https://gbhwdb.gekkio.fi/cartridges/DMG-AYWJ-0/hdr-4.html,HDR,DMG-AYWJ-JPN,22,DMG-KECN-01,I,6,Nov/1997,November/1997,1997,11,LH5S4M,DMG-AYWJ-0 S LH5S4MW6 JAPAN E1 9748 D,Sharp,Sharp,48/1997,Week 48/1997,1997,,48,MBC3,MBC3 LR385364 9748 A,Sharp,Sharp,48/1997,Week 48/1997,1997,,48,HY6264ALLJ-10,HY6264A LLJ-10 9740B KOREA,Hyundai,Hyundai,40/1997,Week 40/1997,1997,,40,BA6129A,6129A 7B28,ROHM,ROHM,1997,1997,1997,,,32.768 kHz,KDS7K,Daishinku,Daishinku,Oct/1997,October/1997,1997,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS7K"",""manufacturer"":""Daishinku"",""year"":1997,""month"":10,""week"":null,""rom_code"":null}"
DMG-AYWJ-1,Bokujou Monogatari GB (Japan) (Rev 1) (SGB Enhanced),Entry #1,hdr-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AYWJ-1/hdr-1.html,HDR,DMG-AYWJ-JPN,22B,DMG-KECN-10,I,5,Sep/1998,September/1998,1998,9,LH5S4M,DMG-AYWJ-1 S LH5S4MWF JAPAN E1 9839 D,Sharp,Sharp,39/1998,Week 39/1998,1998,,39,MBC3A,MBC3 A P-2 831U2E,,,31/1998,Week 31/1998,1998,,31,BR6265BF-10SL,BR6265BF-10SL 830 110N,ROHM,ROHM,30/1998,Week 30/1998,1998,,30,MM1026A,834 26A,Mitsumi,Mitsumi,1998,1998,1998,,,32.768 kHz,KDS8C,Daishinku,Daishinku,Mar/1998,March/1998,1998,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS8C"",""manufacturer"":""Daishinku"",""year"":1998,""month"":3,""week"":null,""rom_code"":null}"
DMG-AYWJ-1,Bokujou Monogatari GB (Japan) (Rev 1) (SGB Enhanced),Entry #2,hdr-2,https://gbhwdb.gekkio.fi/cartridges/DMG-AYWJ-1/hdr-2.html,HDR,DMG-AYWJ-JPN,22B,DMG-KECN-10,I,4,Sep/1998,September/1998,1998,9,LH5S4M,DMG-AYWJ-1 S LH5S4MWF JAPAN E1 9839 D,Sharp,Sharp,39/1998,Week 39/1998,1998,,39,MBC3A,MBC3 A P-2 831U1E,,,31/1998,Week 31/1998,1998,,31,BR6265BF-10SL,BR6265BF-10SL 831 170N,ROHM,ROHM,31/1998,Week 31/1998,1998,,31,MM1026A,835 26A,Mitsumi,Mitsumi,1998,1998,1998,,,32.768 kHz,KDS8C,Daishinku,Daishinku,Mar/1998,March/1998,1998,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS8C"",""manufacturer"":""Daishinku"",""year"":1998,""month"":3,""week"":null,""rom_code"":null}"
DMG-AYWJ-1,Bokujou Monogatari GB (Japan) (Rev 1) (SGB Enhanced),Entry #3,hdr-3,https://gbhwdb.gekkio.fi/cartridges/DMG-AYWJ-1/hdr-3.html,HDR,DMG-AYWJ-JPN,00B,DMG-KECN-20,I,2,May/1999,May/1999,1999,5,N-4001EJGW,DMG-AYWJ-1 E1 N-4001EJGW-J82 9920E7022,,,20/1999,Week 20/1999,1999,,20,MBC3A,MBC3 A P-2 845U2E,,,45/1998,Week 45/1998,1998,,45,LH5164AN-10L,LH5164AN-10L SHARP A9909 5 CB,Sharp,Sharp,9/1999,Week 9/1999,1999,,9,MM1134A,916 134A,Mitsumi,Mitsumi,16/1999,Week 16/1999,1999,,16,32.768 kHz,KDS8J,Daishinku,Daishinku,Sep/1998,September/1998,1998,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS8J"",""manufacturer"":""Daishinku"",""year"":1998,""month"":9,""week"":null,""rom_code"":null}"
DMG-AYWJ-1,Bokujou Monogatari GB (Japan) (Rev 1) (SGB Enhanced),Entry #4,hdr-4,https://gbhwdb.gekkio.fi/cartridges/DMG-AYWJ-1/hdr-4.html,HDR,DMG-AYWJ-JPN,00A,DMG-KECN-01,I,2,Jan/1998,January/1998,1998,1,N-4001EJGW,DMG-AYWJ-1 E1 N-4001EJGW-J82 9804E7012,,,4/1998,Week 4/1998,1998,,4,MBC3,MBC3 LR385364 9743 A,Sharp,Sharp,43/1997,Week 43/1997,1997,,43,BR6265BF-10SL,BR6265BF-10SL 802 134N,ROHM,ROHM,2/1998,Week 2/1998,1998,,2,BA6129A,6129A 7C86,ROHM,ROHM,1997,1997,1997,,,32.768 kHz,KDS7K,Daishinku,Daishinku,Oct/1997,October/1997,1997,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS7K"",""manufacturer"":""Daishinku"",""year"":1997,""month"":10,""week"":null,""rom_code"":null}"
DMG-AYWJ-1,Bokujou Monogatari GB (Japan) (Rev 1) (SGB Enhanced),Entry #1,smelly-ghost-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AYWJ-1/smelly-ghost-1.html,Smelly-Ghost,DMG-AYWJ-JPN,22A,DMG-KECN-SP,I,6,Apr/1998,April/1998,1998,4,LH5S4M,DMG-AYWJ-1 S LH5S4MWF JAPAN E1 9819 D,Sharp,Sharp,19/1998,Week 19/1998,1998,,19,MBC3,MBC3 LR385364 9743 A,Sharp,Sharp,43/1997,Week 43/1997,1997,,43,LH5164AN-10L,LH5164AN-10L SHARP JAPAN 9818 5 DB,Sharp,Sharp,18/1998,Week 18/1998,1998,,18,BA6129A,6129A 8316,ROHM,ROHM,1998,1998,1998,,,32.768 kHz,KDS8A,Daishinku,Daishinku,Jan/1998,January/1998,1998,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS8A"",""manufacturer"":""Daishinku"",""year"":1998,""month"":1,""week"":null,""rom_code"":null}"
DMG-AZLP-0,"Legend of Zelda, The - Link's Awakening DX (USA, Europe) (SGB Enhanced) (GB Compatible)",Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AZLP-0/gekkio-1.html,gekkio,DMG-AZLP-EUR,22,DMG-A02-01,Y,5,Dec/1998,December/1998,1998,12,LH538W,DMG-AZLP-0 S LH538WYD JAPAN F1 9853 D,Sharp,Sharp,53/1998,Week 53/1998,1998,,53,MBC5,MBC5 P-1 850U3L,,,50/1998,Week 50/1998,1998,,50,LH52256CN-10LL,LH52256CN-10LL SHARP JAPAN 9841 3 SO,Sharp,Sharp,41/1998,Week 41/1998,1998,,41,BA6735,6735 8B02,ROHM,ROHM,1998,1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-AZLP-2,"Legend of Zelda, The - Link's Awakening DX (USA, Europe) (Rev 2) (SGB Enhanced) (GB Compatible)",Entry #1,tobiasvl-1,https://gbhwdb.gekkio.fi/cartridges/DMG-AZLP-2/tobiasvl-1.html,tobiasvl,DMG-AZLP-EUR,12B,DMG-A02-01,A,3,Oct/2000,October/2000,2000,10,LHMN8M,DMG-AZLP-2 S LHMN8MNF JAPAN F1 0047 D,Sharp,Sharp,47/2000,Week 47/2000,2000,,47,MBC5,0AC1VFT MBC5 2417,Texas Instruments,Texas Instruments,2000,2000,2000,,,BR62256F-70LL,BR62256F-70LL 043 136NA,ROHM,ROHM,43/2000,Week 43/2000,2000,,43,BA6735,6735 0A55,ROHM,ROHM,2000,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-B2E-0,"Bubble Bobble (USA, Europe)",Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-B2E-0/mattcurrie-1.html,mattcurrie,DMG-B2-AUS,22,DMG-BEAN-02,I,2,Sep/1991,September/1991,1991,9,N-1001EGW,DMG-B2E-0 C1 N-1001EGW-J30 9136E9023,,,36/1991,Week 36/1991,1991,,36,MBC1B,DMG MBC1-B Nintendo P 1'93,,,1991,1991,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-B7HJ-0,Nakayoshi Pet Series 1 - Kawaii Hamster (Japan) (GB Compatible),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-B7HJ-0/gekkio-1.html,gekkio,DMG-B7HJ-JPN,09,DMG-A06-01,MB,5,Mar/2000,March/2000,2000,3,LH538W,DMG-B7HJ-0 S LH538WK5 JAPAN F1 0014 D,Sharp,Sharp,14/2000,Week 14/2000,2000,,14,MBC5,MBC5 P-1 008U1M,,,8/2000,Week 8/2000,2000,,8,BR6265BF-10SL,BR6265BF-10SL 953 145N,ROHM,ROHM,53/1999,Week 53/1999,1999,,53,MM1134A,007 134A,Mitsumi,Mitsumi,7/2000,Week 7/2000,2000,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-BAA-0,Batman - The Video Game (World),Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-BAA-0/mattcurrie-1.html,mattcurrie,DMG-BA-USA,22,DMG-BEAN-01,I,5,Apr/1990,April/1990,1990,4,LH530800,DMG-BAA-0 S LH5308N1 JAPAN C1 9016 E,Sharp,Sharp,16/1990,Week 16/1990,1990,,16,MBC1B,Nintendo DMG MBC1B N 9016BA057,,,16/1990,Week 16/1990,1990,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-BBE-0,"Bugs Bunny Crazy Castle, The (USA, Europe)",Entry #1,creeps-1,https://gbhwdb.gekkio.fi/cartridges/DMG-BBE-0/creeps-1.html,creeps,DMG-BB-USA-1,00,DMG-BEAN-10,K,5,Nov/1997,November/1997,1997,11,LH53517,DMG-BBE-0 S LH5317V5 JAPAN B1 9750 D,Sharp,Sharp,50/1997,Week 50/1997,1997,,50,MBC1B1,DMG MBC1B1 Nintendo S 9746 1 A,Sharp,Sharp,46/1997,Week 46/1997,1997,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-BBE-0,"Bugs Bunny Crazy Castle, The (USA, Europe)",Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-BBE-0/gekkio-1.html,gekkio,DMG-BB-EUR,22,DMG-BEAN-10,K,5,Oct/1998,October/1998,1998,10,LH53517,DMG-BBE-0 S LH5317V5 JAPAN B1 9845 E,Sharp,Sharp,45/1998,Week 45/1998,1998,,45,MBC1B,DMG MBC1-B Nintendo P 8'01,,,1998,1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-BBE-0,"Bugs Bunny Crazy Castle, The (USA, Europe)",Entry #2,gekkio-2,https://gbhwdb.gekkio.fi/cartridges/DMG-BBE-0/gekkio-2.html,gekkio,DMG-BB-FAH,05,DMG-BEAN-02,I,5,Nov/1991,November/1991,1991,11,LH53514,DMG-BBE-0 S LH5314GY JAPAN B1 9148 E,Sharp,Sharp,48/1991,Week 48/1991,1991,,48,MBC1B,Nintendo DMG MBC1B N 9146BA067,,,46/1991,Week 46/1991,1991,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-BIA-0,Bomber King - Scenario 2 (Japan),Entry #1,tobiasvl-1,https://gbhwdb.gekkio.fi/cartridges/DMG-BIA-0/tobiasvl-1.html,tobiasvl,DMG-BIA,22,DMG-BEAN-02,B,1,Sep/1991,September/1991,1991,9,23C1001EGW,STANDARD MICRO DMG-BIA-0 C1 23C1001EGW-J61 9140E9017,Standard Microsystems Corporation,Standard Microsystems Corporation,40/1991,Week 40/1991,1991,,40,MBC1B,DMG MBC1-B Nintendo P 1'05,,,1991,1991,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-BLUJ-0,From TV Animation One Piece - Yume no Luffy Kaizokudan Tanjou! (Japan) (SGB Enhanced) (GB Compatible),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-BLUJ-0/gekkio-1.html,gekkio,DMG-BLUJ-JPN,01,DMG-A08-10,YG,1,Apr/2001,April/2001,2001,4,MX23C3203-12A2,S012123-M MX23C3203-12A2 DMG-BLUJ-0 H2 2D781800,Macronix,Macronix,21/2001,Week 21/2001,2001,,21,MBC5,MBC5 P-2 102U1M,,,2/2001,Week 2/2001,2001,,2,W2465S-70LL,Winbond W2465S-70LL 115AD20484620-II1RA,Winbond,Winbond,15/2001,Week 15/2001,2001,,15,MM1134A,043 134A,Mitsumi,Mitsumi,43/2000,Week 43/2000,2000,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-BM6E-0,"Mega Man Xtreme (USA, Europe) (GB Compatible)",Entry #1,tobiasvl-1,https://gbhwdb.gekkio.fi/cartridges/DMG-BM6E-0/tobiasvl-1.html,tobiasvl,DMG-BM6E-USA,00,DMG-Z02-01,NC,4,Oct/2000,October/2000,2000,10,MX23C8005-12,S004449-M MX23C8005-12 DMG-BM6E-0 F1 1C3670A1,Macronix,Macronix,44/2000,Week 44/2000,2000,,44,MBC5,09ED1LT MBC5 2417,Texas Instruments,Texas Instruments,2000,2000,2000,,,BS62LV256SC-70,BSI BS62LV256SC-70 S282735053 F0042 TAIWAN,BSI,BSI,42/2000,Week 42/2000,2000,,42,BA6735,6735 0A53,ROHM,ROHM,2000,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-BMAE-0,"Mary-Kate and Ashley - Pocket Planner (USA, Europe) (GB Compatible)",Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-BMAE-0/gekkio-1.html,gekkio,DMG-BMAE-USA,22,DMG-KFCN-01,I,2,Oct/2000,October/2000,2000,10,MSM538011E,DMG-BMAE-0 F1 M538011E-2C 0455414,OKI,OKI,45/2000,Week 45/2000,2000,,45,MBC3A,MBC3 A LR38536B 9948 A,Sharp,Sharp,48/1999,Week 48/1999,1999,,48,LC3564BM-70,SANYO LC3564BM-70 JAPAN 0JUBG,Sanyo,Sanyo,2000,2000,2000,,,MM1134A,039 134A,Mitsumi,Mitsumi,39/2000,Week 39/2000,2000,,39,32.768 kHz,KDS0J,Daishinku,Daishinku,Sep/2000,September/2000,2000,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS0J"",""manufacturer"":""Daishinku"",""year"":2000,""month"":9,""week"":null,""rom_code"":null}"
DMG-BMAP-0,"Mary-Kate and Ashley - Pocket Planner (USA, Europe) (GB Compatible)",Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-BMAP-0/gekkio-1.html,gekkio,DMG-BMAP-EUR,12,DMG-KFCN-01,I,6,Nov/2000,November/2000,2000,11,MX23C8003-20,S010649-M MX23C8003-20 DMG-BMAP-0 F1 1C3876A1,Macronix,Macronix,6/2001,Week 6/2001,2001,,6,MBC3B,MBC-3 B BU3634K 103 H56,ROHM,ROHM,3/2001,Week 3/2001,2001,,3,LH5164AN-10L,LH5164AN-10L SHARP JAPAN 0043 5 EB,Sharp,Sharp,43/2000,Week 43/2000,2000,,43,BA6735,6735 0B01,ROHM,ROHM,2000,2000,2000,,,32.768 kHz,KDS0M,Daishinku,Daishinku,Dec/2000,December/2000,2000,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""KDS0M"",""manufacturer"":""Daishinku"",""year"":2000,""month"":12,""week"":null,""rom_code"":null}"
DMG-BMAP-0,"Mary-Kate and Ashley - Pocket Planner (USA, Europe) (GB Compatible)",Entry #2,gekkio-2,https://gbhwdb.gekkio.fi/cartridges/DMG-BMAP-0/gekkio-2.html,gekkio,DMG-BMAP-EUR,12,DMG-KFCN-01,I,1,Feb/2001,February/2001,2001,2,MX23C8003-20,S010649-M MX23C8003-20 DMG-BMAP-0 F1 1C3876A1,Macronix,Macronix,6/2001,Week 6/2001,2001,,6,MBC3B,MBC-3 B BU3634K 103 H56,ROHM,ROHM,3/2001,Week 3/2001,2001,,3,LH5164AN-10L,LH5164AN-10L SHARP A0041 7 CB,Sharp,Sharp,41/2000,Week 41/2000,2000,,41,BA6735,6735 0063,ROHM,ROHM,2000,2000,2000,,,32.768 kHz,32K0Z,,,2000,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""kind"":""32.768 kHz"",""label"":""32K0Z"",""manufacturer"":null,""year"":2000,""month"":null,""week"":null,""rom_code"":null}"
DMG-BQLJ-0,Dragon Quest Monsters 2 - Maruta no Fushigi na Kagi - Ruka no Tabidachi (Japan) (SGB Enhanced) (GB Compatible),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-BQLJ-0/gekkio-1.html,gekkio,DMG-BQLJ-JPN,22,DMG-A03-10,MB,3,Nov/2000,November/2000,2000,11,MX23C3203-12A2,E005223-M MX23C3203-12A2 DMG-BQLJ-0 H2 2D480700,Macronix,Macronix,52/2000,Week 52/2000,2000,,52,MBC5,0CA7T1T MBC5 2417,Texas Instruments,Texas Instruments,2000,2000,2000,,,LC35256FM-70U,SANYO LC35256FM-70U JAPAN 0LK5G,Sanyo,Sanyo,2000,2000,2000,,,MM1134A,044 134A,Mitsumi,Mitsumi,44/2000,Week 44/2000,2000,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-BTE-0,"Balloon Kid (USA, Europe)",Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-BTE-0/mattcurrie-1.html,mattcurrie,DMG-BT-FAH,01,DMG-BEAN-01,I,5,Oct/1990,October/1990,1990,10,LH530800,DMG-BTE-0 S LH5308P8 JAPAN C1 9044 E,Sharp,Sharp,44/1990,Week 44/1990,1990,,44,MBC1B,Nintendo DMG MBC1B N 9026BA036,,,26/1990,Week 26/1990,1990,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-BVE-0,"Battletoads (USA, Europe)",Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-BVE-0/mattcurrie-1.html,mattcurrie,DMG-BV-AUS,23,DMG-BEAN-02,I,4,May/1992,May/1992,1992,5,N-1001EAGW,DMG-BVE-0 C1 N-1001EAGW-J06 9221K9005,,,21/1992,Week 21/1992,1992,,21,MBC1B,DMG MBC1B Nintendo J9211BR,Motorola,Motorola,11/1992,Week 11/1992,1992,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-C3X-0,Alfred Chicken (Europe),Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-C3X-0/mattcurrie-1.html,mattcurrie,DMG-C3-FAH,23,DMG-BEAN-02,I,5,Oct/1993,October/1993,1993,10,LH530800,DMG-C3X-0 S LH5308WB JAPAN C1 9346 D,Sharp,Sharp,46/1993,Week 46/1993,1993,,46,MBC1B,Nintendo DMG MBC1B N 9340BA048,,,40/1993,Week 40/1993,1993,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-C8E-0,"Incredible Crash Dummies, The (USA, Europe)",Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-C8E-0/mattcurrie-1.html,mattcurrie,DMG-C8-USA,22,DMG-BEAN-02,B,1,Oct/1992,October/1992,1992,10,LH530800,DMG-C8E-0 S LH5308KZ JAPAN C1 9243 E,Sharp,Sharp,43/1992,Week 43/1992,1992,,43,MBC1B1,DMG MBC1B1 Nintendo S 9223 3 A,Sharp,Sharp,23/1992,Week 23/1992,1992,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-CIE-0,"Yoshi's Cookie (USA, Europe)",Entry #1,max-m-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CIE-0/max-m-1.html,max-m,DMG-CI-EUR,22,DMG-BEAN-10,I,3,Dec/1997,December/1997,1997,12,N-1001EUGW,DMG-CIE-0 C1 N-1001EUGW-J23 9804E7012,,,4/1998,Week 4/1998,1998,,4,MBC1B1,DMG MBC1B1 Nintendo S 9751 5 A,Sharp,Sharp,51/1997,Week 51/1997,1997,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-CNE-0,Operation C (USA),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CNE-0/gekkio-1.html,gekkio,DMG-CN-USA,22,DMG-BEAN-01,B,6,Dec/1990,December/1990,1990,12,LH530800,DMG-CNE-0 S LH5308SL JAPAN C1 9052 D,Sharp,Sharp,52/1990,Week 52/1990,1990,,52,MBC1B,DMG MBC1B Nintendo S 9103 5 A,Sharp,Sharp,3/1991,Week 3/1991,1991,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-CVJ-0,Dracula Densetsu (Japan),Entry #1,gekkio-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CVJ-0/gekkio-1.html,gekkio,DMG-CVJ,23,DMG-BBA-02,I,2,Oct/1989,October/1989,1989,10,,DMG-CVJ-0 SHARP JAPAN B0 8941 D,Sharp,Sharp,41/1989,Week 41/1989,1989,,41,MBC1B,Nintendo DMG MBC1B 8940AJ,,,40/1989,Week 40/1989,1989,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-CVX-0,Castlevania - The Adventure (Europe),Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-CVX-0/mattcurrie-1.html,mattcurrie,DMG-CV-NOE,27,DMG-BEAN-02,I,1,Jun/1991,June/1991,1991,6,LH53514,DMG-CVX-0 S LH5314E6 JAPAN B1 9127 D,Sharp,Sharp,27/1991,Week 27/1991,1991,,27,MBC1B,Nintendo DMG MBC1B N 9109BA007,,,9/1991,Week 9/1991,1991,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMG-DCX-0,Darkwing Duck (Europe),Entry #1,mattcurrie-1,https://gbhwdb.gekkio.fi/cartridges/DMG-DCX-0/mattcurrie-1.html,mattcurrie,DMG-DC-AUS,22,DMG-BEAN-10,I,2,May/1998,May/1998,1998,5,LH530800A,DMG-DCX-0 S LH531HZ9 JAPAN C1 9824 E,Sharp,Sharp,24/1998,Week 24/1998,1998,,24,MBC1B,DMG MBC1-B Nintendo P 8'33,,,1998,1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
